GPA,SAT,Age,Gender,EssayScore,InterviewScore,ExtracurricularScore,RecommendationScore,LegacyStatus,FinancialAid,FirstGeneration,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Black_or_African_American,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_White,Ethnicity_Hispanic_or_Latino,Accept
3.4,1204,23,0,7,5,9,10,0,1,0,1,0,0,0,0,0,1
3.1,1030,18,1,1,8,7,5,0,0,1,0,0,0,0,0,1,0
3.45,1095,18,0,7,7,7,6,0,1,0,0,1,0,0,0,0,1
3.03,1225,23,1,6,10,3,7,0,1,1,0,1,0,0,0,0,1
3.03,1250,20,1,6,9,8,9,0,1,0,1,0,0,0,0,0,1
3.0,1100,18,0,7,6,8,5,0,1,0,0,0,0,0,0,1,0
2.75,1136,18,0,8,6,8,7,0,0,1,0,0,0,0,0,1,0
3.51,1079,18,0,7,8,5,8,0,0,1,0,0,0,1,0,0,1
3.54,1241,18,0,6,3,9,9,0,0,1,0,1,0,0,0,0,1
3.35,1345,17,1,10,6,3,7,0,1,0,1,0,0,0,0,0,1
3.09,1045,17,0,5,3,5,7,0,2,1,1,0,0,0,0,0,0
2.84,999,18,0,6,8,8,7,1,2,0,0,0,1,0,0,0,0
3.95,968,22,0,6,8,9,7,0,1,0,0,0,0,0,0,1,1
2.97,1032,17,1,6,5,3,5,1,2,0,0,0,0,0,0,1,0
3.64,1030,19,1,5,5,4,8,1,0,1,0,0,0,0,1,0,0
2.89,1386,18,0,7,7,5,6,0,1,0,1,0,0,0,0,0,1
3.36,1285,19,1,6,10,7,7,0,0,0,1,0,0,0,0,0,1
3.21,980,18,0,10,9,7,5,1,0,0,0,0,0,0,0,1,1
3.16,1267,17,0,7,7,6,6,1,0,0,0,0,0,0,0,1,1
3.1,1338,18,0,8,5,8,7,0,2,0,1,0,0,0,0,0,1
3.0,1098,18,0,8,4,10,10,0,0,0,1,0,0,0,0,0,1
3.17,1341,17,0,7,6,10,9,0,0,1,0,0,0,0,1,0,1
3.45,1162,21,1,6,6,7,5,0,2,0,0,0,1,0,0,0,1
2.5,1406,18,0,8,7,6,5,0,1,1,0,1,0,0,0,0,0
3.52,1240,19,1,4,5,8,8,0,1,0,0,0,0,1,0,0,1
3.09,1259,18,0,6,8,5,6,0,1,0,0,0,1,0,0,0,1
3.85,1186,18,1,9,9,7,7,0,3,0,0,1,0,0,0,0,1
2.71,1429,17,0,5,4,6,4,0,2,0,0,0,1,0,0,0,0
3.31,1202,17,1,7,8,8,9,0,0,0,0,0,0,1,0,0,1
2.99,1275,17,0,8,4,8,6,0,0,1,0,1,0,0,0,0,1
3.63,1104,17,0,6,6,9,9,0,0,1,0,0,1,0,0,0,1
3.16,1126,17,1,6,7,5,10,0,1,0,0,0,0,0,1,0,1
3.25,1096,20,0,6,9,8,7,1,1,0,0,0,0,0,1,0,1
2.56,1020,19,1,5,10,2,10,0,0,1,0,0,1,0,0,0,0
3.14,1003,17,1,10,9,8,10,0,1,0,0,0,0,0,0,1,1
3.4,1280,18,1,6,6,8,10,0,3,0,0,1,0,0,0,0,1
3.26,1126,17,0,6,6,8,8,0,0,1,0,0,0,1,0,0,1
3.1,1103,18,1,9,5,9,5,0,0,1,0,1,0,0,0,0,0
3.04,1358,19,1,6,8,4,9,0,1,0,0,0,0,1,0,0,1
2.72,1166,18,1,6,10,6,6,0,0,1,0,0,0,0,1,0,0
2.88,1287,17,0,5,7,9,9,1,0,0,0,0,1,0,0,0,1
2.68,1085,18,1,7,3,6,6,0,2,0,0,0,0,1,0,0,0
2.73,1302,18,1,5,6,8,6,0,2,1,0,0,1,0,0,0,0
3.29,1212,18,1,6,8,8,5,0,2,0,0,0,0,0,0,1,1
3.65,1196,19,0,4,10,8,4,0,1,0,0,0,1,0,0,0,1
3.05,1180,19,1,5,7,6,7,1,1,0,0,0,0,1,0,0,0
4.0,1119,18,1,5,5,6,4,0,0,1,0,0,1,0,0,0,1
3.52,1354,19,1,8,6,8,5,0,2,1,0,1,0,0,0,0,1
2.74,970,18,1,4,8,5,8,0,1,1,0,0,0,0,1,0,0
3.51,971,18,1,5,5,10,6,1,1,0,1,0,0,0,0,0,0
3.2,1222,17,1,5,4,5,9,0,1,0,0,0,0,0,0,1,0
3.49,1080,23,1,5,9,5,8,0,0,0,1,0,0,0,0,0,1
2.66,1091,18,0,5,9,3,4,0,2,0,0,0,0,1,0,0,0
2.84,1438,20,1,6,8,8,5,0,1,1,0,0,0,0,1,0,1
3.29,1041,19,0,9,7,4,6,0,0,1,0,1,0,0,0,0,0
3.3,1174,18,1,6,5,10,10,0,3,0,0,0,0,0,1,0,1
3.78,1149,19,1,6,2,7,10,0,3,1,1,0,0,0,0,0,1
2.7,1090,18,0,6,9,6,6,1,1,1,1,0,0,0,0,0,0
3.06,1289,24,0,5,9,7,5,0,0,0,0,0,0,1,0,0,1
3.36,1047,18,1,6,5,4,8,0,0,1,0,0,0,0,1,0,0
2.0,1024,18,1,9,2,7,7,1,1,0,0,1,0,0,0,0,0
2.32,1107,17,1,4,7,5,6,1,2,0,0,0,0,0,1,0,0
2.0,1059,20,0,6,4,6,7,0,0,0,0,0,1,0,0,0,0
4.0,1341,21,0,7,4,4,5,0,0,0,1,0,0,0,0,0,1
3.55,1323,19,1,5,9,8,6,0,2,0,0,0,0,1,0,0,1
2.69,1163,17,1,7,5,6,9,0,0,1,1,0,0,0,0,0,0
2.89,1181,17,0,6,2,6,5,0,1,0,0,1,0,0,0,0,0
3.5,1161,18,0,9,9,4,6,0,1,0,0,1,0,0,0,0,1
3.38,945,17,1,6,5,6,9,0,3,0,0,1,0,0,0,0,0
3.18,977,18,0,6,6,6,7,0,1,1,0,0,0,0,0,1,0
3.5,1266,20,0,7,5,3,7,0,1,0,0,0,0,0,1,0,1
3.44,1039,17,1,7,8,3,7,1,0,0,0,0,0,0,1,0,0
2.63,1405,17,0,6,5,9,5,0,0,0,0,0,0,0,1,0,1
2.84,1163,17,0,7,4,5,4,0,2,1,0,0,1,0,0,0,0
3.79,1064,18,1,5,9,5,4,0,0,1,0,0,0,0,1,0,1
3.28,1057,17,0,9,8,2,9,0,1,0,0,0,0,0,0,1,1
3.7,1092,19,1,9,6,2,5,0,3,0,0,1,0,0,0,0,1
3.37,1202,18,0,7,8,5,6,0,1,1,1,0,0,0,0,0,1
4.0,1251,18,0,6,9,8,5,0,1,0,0,0,1,0,0,0,1
3.81,1131,17,1,8,6,9,5,0,1,0,0,0,0,0,0,1,1
3.95,971,18,1,7,8,7,8,0,0,0,1,0,0,0,0,0,1
3.25,1124,17,0,5,9,10,5,0,0,0,0,0,0,0,0,1,1
3.53,1369,17,1,4,9,6,7,1,2,0,0,1,0,0,0,0,1
2.89,1278,17,1,7,9,8,3,0,1,0,0,0,1,0,0,0,1
2.58,1150,18,1,5,9,1,5,1,3,0,0,0,0,0,1,0,0
3.71,1112,18,0,5,10,6,3,1,0,0,1,0,0,0,0,0,1
2.0,1393,20,0,6,5,6,4,0,2,0,0,0,0,0,0,1,0
3.6,1490,18,1,10,7,8,6,0,2,0,0,0,0,0,1,0,1
2.5,1308,20,0,4,6,6,4,1,3,1,0,0,0,0,1,0,0
3.89,1253,17,0,3,4,6,5,0,3,0,1,0,0,0,0,0,1
3.36,1521,18,0,9,5,5,3,0,2,0,0,1,0,0,0,0,1
3.27,1172,18,1,5,5,6,10,0,3,0,1,0,0,0,0,0,1
3.95,1405,19,0,9,2,5,5,1,1,0,0,0,0,0,1,0,1
2.95,1097,25,0,6,7,2,6,0,1,0,0,0,0,0,0,1,0
3.18,1458,18,0,6,6,9,6,0,3,1,0,1,0,0,0,0,1
2.72,1266,19,1,7,4,9,5,1,0,0,0,0,1,0,0,0,0
3.38,1173,18,0,8,10,4,4,1,1,1,0,0,0,0,0,1,1
3.22,1388,17,1,8,1,5,4,0,1,0,0,0,0,1,0,0,1
3.31,1157,18,0,6,7,5,5,0,2,1,0,0,0,1,0,0,0
3.34,1100,17,1,9,5,10,1,0,0,1,0,0,0,1,0,0,0
3.58,1336,19,1,8,6,10,8,1,1,1,0,0,1,0,0,0,1
3.53,800,18,1,6,2,4,9,0,1,1,0,0,0,1,0,0,0
3.48,1068,19,1,7,8,7,6,0,2,0,0,1,0,0,0,0,1
3.21,1149,17,0,8,7,7,8,0,0,0,0,0,1,0,0,0,1
4.0,1404,19,1,10,5,6,7,0,1,1,0,1,0,0,0,0,1
2.8,1056,24,1,8,1,6,10,1,0,0,0,1,0,0,0,0,0
3.48,1209,18,1,4,10,7,8,1,1,0,0,0,0,0,1,0,1
3.1,1087,20,0,10,9,5,8,0,1,0,1,0,0,0,0,0,1
2.9,1254,17,0,6,3,6,5,0,1,0,0,0,0,1,0,0,0
2.61,1107,22,0,5,9,5,7,0,2,0,0,0,1,0,0,0,0
3.89,1088,18,1,3,9,7,9,0,0,0,1,0,0,0,0,0,1
3.84,923,17,1,9,7,4,6,0,2,0,0,0,0,1,0,0,1
3.56,1237,17,0,3,1,6,8,1,0,0,1,0,0,0,0,0,1
3.99,1535,17,1,7,6,8,3,0,0,0,0,0,0,1,0,0,1
3.08,1335,18,0,6,7,7,8,0,1,0,1,0,0,0,0,0,1
3.78,1059,18,0,6,7,5,9,0,1,0,0,0,0,1,0,0,1
2.53,1149,18,0,8,6,6,6,0,1,0,0,1,0,0,0,0,0
4.0,1028,19,1,4,7,9,7,0,0,0,0,1,0,0,0,0,1
3.24,1405,18,1,8,9,4,10,0,2,1,0,1,0,0,0,0,1
4.0,1339,17,0,6,4,4,10,0,3,1,0,0,0,0,1,0,1
3.26,1318,20,1,9,8,9,6,0,0,1,0,0,0,0,0,1,1
3.29,1075,25,0,6,7,7,5,0,3,0,1,0,0,0,0,0,0
3.1,1354,17,0,5,6,5,7,0,1,0,0,1,0,0,0,0,1
3.49,1260,19,0,8,6,8,8,0,0,0,0,1,0,0,0,0,1
3.66,833,18,0,8,3,9,5,0,1,0,0,0,0,0,1,0,0
2.97,1127,18,1,6,6,4,8,0,1,0,0,0,1,0,0,0,0
3.46,1301,17,0,8,9,7,8,0,0,0,0,0,1,0,0,0,1
2.0,1326,17,1,7,7,6,4,0,3,0,0,0,0,0,0,1,0
3.2,1212,18,0,9,5,7,7,0,1,0,0,0,0,1,0,0,1
3.96,1013,24,1,3,6,7,7,0,2,0,0,0,0,1,0,0,1
3.59,970,21,1,5,4,5,7,0,2,0,0,1,0,0,0,0,0
2.68,975,18,1,3,8,10,6,0,0,0,0,1,0,0,0,0,0
2.81,1388,18,0,7,6,6,6,0,0,1,0,0,1,0,0,0,1
3.04,1334,18,1,8,7,8,7,0,0,1,0,0,0,0,1,0,1
3.96,1007,17,1,6,10,6,6,0,2,0,0,0,0,0,0,1,1
3.74,1165,18,0,10,9,6,7,0,1,0,0,0,0,1,0,0,1
3.66,1015,17,0,10,5,8,7,0,2,0,0,1,0,0,0,0,1
3.21,1136,18,0,9,6,7,6,0,0,0,0,0,0,0,1,0,1
2.81,1044,17,0,6,6,10,6,0,1,0,0,0,0,0,0,1,0
3.66,1342,19,1,2,7,4,7,0,3,0,0,0,0,1,0,0,1
2.41,852,21,1,8,3,7,6,0,0,0,0,0,0,0,0,1,0
3.58,1148,17,1,8,10,5,8,1,1,0,0,1,0,0,0,0,1
4.0,1013,17,0,6,4,7,4,0,2,0,0,0,0,0,0,1,1
2.26,800,21,1,9,4,6,3,0,0,1,0,0,0,0,0,1,0
2.66,1155,19,0,5,3,6,5,0,0,0,0,0,0,1,0,0,0
2.71,1166,21,1,10,5,6,6,0,0,0,0,1,0,0,0,0,0
2.94,1335,18,0,7,1,7,7,0,1,0,1,0,0,0,0,0,0
2.99,1026,17,0,5,3,7,8,1,0,0,1,0,0,0,0,0,0
3.12,978,19,0,9,6,8,6,0,2,0,0,0,0,0,1,0,0
3.76,1117,17,0,4,7,9,9,0,2,0,1,0,0,0,0,0,1
3.27,820,17,1,3,8,6,5,0,1,1,1,0,0,0,0,0,0
3.31,898,18,0,7,6,5,6,0,0,0,1,0,0,0,0,0,0
2.98,1236,18,0,2,6,5,4,0,0,1,0,0,0,0,1,0,0
2.78,1110,17,0,6,6,6,9,1,0,1,1,0,0,0,0,0,0
2.87,1287,19,0,10,5,6,6,0,0,0,0,1,0,0,0,0,1
3.34,1157,24,1,7,5,5,10,1,2,0,0,1,0,0,0,0,1
3.14,1253,17,0,5,8,9,10,0,0,0,0,0,0,0,0,1,1
3.23,1155,19,1,4,7,10,5,0,3,1,0,0,0,0,1,0,1
2.67,1036,17,0,7,9,10,4,0,0,0,0,0,0,0,0,1,0
2.91,1401,19,0,10,7,5,8,1,0,0,1,0,0,0,0,0,1
2.85,1036,18,0,8,6,4,10,0,2,0,0,0,1,0,0,0,0
3.47,1218,18,0,9,8,4,2,0,1,0,1,0,0,0,0,0,1
2.73,1223,17,0,7,8,9,7,0,3,0,0,0,0,0,0,1,1
3.03,1351,17,0,9,5,6,6,0,1,0,0,0,0,0,0,1,1
3.73,1262,17,1,6,8,6,7,0,0,0,0,1,0,0,0,0,1
2.26,1181,17,1,8,7,7,5,1,0,0,0,1,0,0,0,0,0
2.71,1057,18,0,6,6,5,6,0,1,1,0,0,0,0,0,1,0
2.82,1531,17,0,6,7,4,3,0,3,0,0,0,1,0,0,0,1
3.96,1161,18,0,7,1,4,6,0,2,1,0,1,0,0,0,0,1
2.84,1244,17,0,8,9,5,6,1,0,1,0,0,0,0,0,1,1
3.26,1281,18,1,5,10,6,8,0,0,1,0,0,1,0,0,0,1
2.78,1112,17,1,2,6,3,9,0,0,0,1,0,0,0,0,0,0
3.0,1000,17,0,5,6,6,9,0,0,0,1,0,0,0,0,0,0
2.86,1121,17,1,7,7,6,8,0,1,0,1,0,0,0,0,0,0
3.31,1281,17,0,8,6,4,5,1,2,1,0,0,0,1,0,0,1
3.14,1097,17,0,4,7,4,5,0,0,0,1,0,0,0,0,0,0
3.9,1328,21,0,5,6,8,6,0,0,1,0,0,0,0,1,0,1
3.34,1190,17,0,8,6,7,7,0,1,0,0,1,0,0,0,0,1
2.64,1382,17,1,6,4,9,10,0,1,1,1,0,0,0,0,0,1
3.02,1237,19,0,6,9,5,7,0,0,1,0,0,0,0,0,1,1
3.8,1179,18,1,10,9,4,4,1,3,1,0,0,0,0,0,1,1
4.0,1099,17,1,7,6,2,8,0,0,0,1,0,0,0,0,0,1
3.81,1265,18,1,6,3,8,5,0,3,0,0,0,1,0,0,0,1
2.92,1016,19,1,10,3,4,6,0,2,0,0,0,0,0,1,0,0
3.4,1277,18,0,8,8,7,10,0,0,0,0,0,0,0,1,0,1
3.03,1120,19,1,3,4,4,4,0,0,1,0,0,0,0,0,1,0
3.43,1195,18,1,5,7,6,5,0,0,0,0,0,0,0,1,0,1
2.79,969,17,1,9,6,9,7,1,0,1,0,0,0,0,1,0,0
3.47,1103,17,0,6,6,7,6,0,1,0,0,1,0,0,0,0,1
4.0,1076,18,0,5,9,1,5,0,0,1,0,0,1,0,0,0,1
2.78,1314,20,1,4,5,4,7,0,3,0,0,1,0,0,0,0,0
3.3,977,18,0,8,6,8,8,0,1,0,0,0,0,0,1,0,0
3.21,1066,18,1,6,6,5,5,0,0,0,0,0,0,0,1,0,0
2.01,1219,21,1,6,8,10,5,0,0,1,0,1,0,0,0,0,0
3.17,1189,18,1,3,8,6,3,1,3,1,0,0,1,0,0,0,0
3.46,1016,18,0,7,4,5,9,0,3,0,0,0,0,0,0,1,0
3.52,1438,19,1,5,4,4,9,0,1,1,0,0,0,0,1,0,1
3.28,1171,19,1,2,6,6,5,0,0,0,0,0,1,0,0,0,0
2.66,1210,18,1,6,5,4,8,0,1,1,0,0,0,1,0,0,0
3.62,1236,18,1,8,8,7,7,0,2,0,1,0,0,0,0,0,1
2.87,1178,18,0,5,10,6,8,0,0,0,1,0,0,0,0,0,0
2.75,1202,18,0,6,4,6,7,0,2,1,0,0,0,0,0,1,0
3.13,1118,19,0,5,6,8,10,0,2,0,0,0,0,0,0,1,1
3.32,1351,19,0,6,6,5,8,1,0,0,0,0,0,1,0,0,1
3.73,1284,18,0,8,5,10,5,0,1,0,1,0,0,0,0,0,1
3.19,1430,19,1,7,8,6,10,0,0,1,0,0,1,0,0,0,1
3.21,1325,22,1,8,3,5,9,0,2,0,0,1,0,0,0,0,1
3.1,1316,18,1,9,6,9,6,0,1,1,0,1,0,0,0,0,1
3.52,1566,17,1,8,6,4,5,1,0,0,0,1,0,0,0,0,1
3.45,1085,19,1,10,6,5,4,0,1,0,1,0,0,0,0,0,1
3.77,1440,18,1,9,9,10,5,0,0,0,0,1,0,0,0,0,1
3.11,1280,17,1,9,5,4,6,0,0,0,0,0,0,1,0,0,1
3.89,1001,21,0,7,8,2,1,1,0,0,0,1,0,0,0,0,0
3.01,1151,18,1,6,5,7,6,0,3,0,0,0,0,0,1,0,0
4.0,1410,17,0,8,6,8,10,0,1,0,0,1,0,0,0,0,1
3.07,1140,17,1,6,6,6,8,0,1,1,1,0,0,0,0,0,0
2.71,1138,21,0,6,5,7,2,0,2,0,0,1,0,0,0,0,0
3.03,1276,18,0,7,1,6,7,0,2,0,1,0,0,0,0,0,0
2.6,861,17,1,8,7,10,9,0,2,0,0,0,0,1,0,0,0
3.36,1600,17,1,8,6,6,8,0,1,0,0,0,1,0,0,0,1
2.54,940,20,1,10,5,9,6,0,0,0,0,0,0,0,1,0,0
3.21,1434,18,0,6,3,6,8,0,2,0,1,0,0,0,0,0,1
2.85,1183,17,1,8,8,5,6,0,1,1,0,1,0,0,0,0,0
3.87,1454,18,0,6,9,10,7,1,1,0,0,0,0,0,0,1,1
2.69,1135,17,1,9,6,8,5,0,1,0,0,0,0,0,0,1,0
2.43,1182,19,1,10,10,6,8,0,2,1,0,0,0,0,1,0,0
3.02,1206,22,0,8,6,4,8,0,0,0,0,0,0,1,0,0,0
2.92,888,24,0,6,6,9,6,1,2,0,1,0,0,0,0,0,0
2.95,1156,18,1,6,6,6,4,0,0,0,0,0,0,1,0,0,0
4.0,1378,20,0,4,9,7,9,0,3,1,0,0,1,0,0,0,1
3.04,1395,18,1,5,9,8,3,1,3,0,0,0,1,0,0,0,1
3.2,1119,19,1,9,5,8,5,1,2,0,0,0,0,0,1,0,1
3.56,1319,17,1,6,6,8,6,0,1,1,0,0,0,1,0,0,1
3.56,1046,19,1,3,7,7,6,0,0,0,0,1,0,0,0,0,0
3.73,1357,17,0,7,6,10,4,0,0,0,0,0,0,0,0,1,1
4.0,1212,20,0,6,6,6,6,0,0,0,0,0,0,0,0,1,1
3.84,1277,19,0,7,9,5,8,0,1,0,1,0,0,0,0,0,1
4.0,1020,19,1,8,7,6,5,0,1,0,0,0,0,1,0,0,1
3.82,1338,17,1,10,9,6,3,0,0,1,0,0,0,0,0,1,1
3.43,997,18,0,6,6,7,7,1,1,0,0,0,0,0,0,1,0
2.82,1138,17,1,7,8,7,8,0,2,0,0,0,0,1,0,0,0
3.04,940,20,0,5,9,6,5,0,1,1,0,0,1,0,0,0,0
2.47,930,18,1,7,7,5,7,0,0,0,0,0,0,0,0,1,0
3.67,1244,17,0,7,10,4,7,0,1,0,0,0,1,0,0,0,1
3.96,1313,18,1,8,7,5,3,0,1,1,1,0,0,0,0,0,1
3.46,1058,18,0,8,8,8,3,0,0,0,0,0,0,0,0,1,1
3.61,1486,17,1,4,6,7,5,0,3,1,0,0,0,1,0,0,1
4.0,1355,17,0,6,6,2,10,0,0,0,0,0,0,0,0,1,1
3.21,1165,23,0,8,5,8,9,0,0,0,0,0,0,0,0,1,1
3.9,1137,18,1,7,3,9,7,1,1,0,0,0,0,0,0,1,1
3.34,1059,18,1,8,8,9,6,1,1,0,1,0,0,0,0,0,1
2.36,1206,17,0,5,5,10,6,0,2,0,0,1,0,0,0,0,0
4.0,1313,23,1,8,4,6,6,0,0,0,1,0,0,0,0,0,1
2.66,1100,17,0,4,4,8,8,0,2,0,0,0,1,0,0,0,0
2.98,1168,18,0,10,8,9,9,0,3,0,0,1,0,0,0,0,1
3.26,1374,18,1,10,5,8,7,0,1,0,0,1,0,0,0,0,1
3.59,1172,19,1,5,7,6,6,0,1,0,0,1,0,0,0,0,1
2.72,836,18,1,8,6,1,10,1,3,0,0,0,0,1,0,0,0
3.65,1488,22,1,7,3,6,6,0,3,1,0,0,0,1,0,0,1
3.11,1275,17,0,9,6,8,2,1,0,1,0,0,0,0,0,1,1
2.79,1006,18,0,6,10,6,8,0,1,0,0,0,0,0,1,0,0
3.43,1268,17,1,7,5,8,6,0,3,0,0,0,0,1,0,0,1
3.04,1361,20,1,6,8,6,5,0,0,0,1,0,0,0,0,0,1
2.87,885,19,0,9,7,2,5,0,2,0,0,0,1,0,0,0,0
4.0,1226,18,1,7,6,7,9,0,0,1,0,1,0,0,0,0,1
3.29,1499,17,1,9,7,5,5,0,0,0,0,0,0,0,1,0,1
3.3,1056,17,1,6,4,5,9,0,1,0,0,0,1,0,0,0,0
3.55,1247,17,0,5,6,7,4,1,1,0,0,0,0,0,1,0,1
2.8,1181,19,0,4,7,10,2,0,1,1,0,0,0,0,1,0,0
2.49,1253,18,1,7,7,6,5,1,0,1,0,0,0,1,0,0,0
2.96,1218,17,1,10,3,3,6,0,0,0,0,0,0,0,0,1,0
2.92,1174,18,0,5,6,5,8,0,0,0,0,1,0,0,0,0,0
3.29,1110,17,1,7,7,6,8,0,1,1,0,0,0,0,1,0,1
3.15,1274,17,0,8,10,5,10,0,2,1,0,0,0,1,0,0,1
3.53,1365,18,1,7,7,9,8,0,0,0,1,0,0,0,0,0,1
3.27,1310,17,1,6,10,4,9,0,2,0,0,0,0,0,1,0,1
4.0,969,18,1,7,5,10,8,1,2,0,0,0,0,0,1,0,1
3.19,986,17,1,7,7,6,6,1,2,0,1,0,0,0,0,0,0
4.0,1119,20,1,8,3,6,8,0,1,0,0,0,0,1,0,0,1
3.96,1314,18,0,8,5,6,7,0,0,0,0,1,0,0,0,0,1
3.24,1415,18,1,4,6,9,8,0,0,0,1,0,0,0,0,0,1
3.5,1061,17,0,9,9,7,5,0,0,1,0,0,0,1,0,0,1
3.19,1064,17,0,4,7,6,9,0,2,0,0,1,0,0,0,0,0
3.1,1218,18,1,6,5,3,4,0,2,0,0,0,0,0,1,0,0
2.5,999,17,1,7,6,9,3,0,2,0,0,0,0,1,0,0,0
3.42,887,21,1,5,7,7,8,0,0,0,0,0,0,0,0,1,0
3.76,1150,19,1,7,4,8,7,0,0,0,0,0,0,0,1,0,1
3.58,1218,18,1,7,7,6,9,0,1,1,1,0,0,0,0,0,1
3.66,1369,24,1,7,8,4,6,1,0,1,0,0,0,0,1,0,1
3.36,1031,18,0,2,8,8,7,0,1,0,0,0,1,0,0,0,0
3.07,1037,18,0,6,4,10,5,0,0,0,0,1,0,0,0,0,0
2.53,935,17,0,9,8,5,7,0,1,0,0,0,0,1,0,0,0
3.68,1216,18,0,9,6,4,6,0,0,0,0,0,0,1,0,0,1
2.79,1327,18,0,10,5,9,7,0,2,0,1,0,0,0,0,0,1
2.51,1139,17,1,7,10,6,3,0,1,1,0,0,0,0,1,0,0
2.4,1145,18,1,10,7,7,6,0,1,0,0,0,0,0,0,1,0
3.26,1093,17,1,10,6,6,4,0,0,1,0,0,0,0,0,1,0
3.28,1163,18,0,2,4,5,4,0,0,0,0,0,1,0,0,0,0
2.83,1246,23,0,6,6,9,8,0,0,1,0,0,0,0,1,0,1
2.96,1133,19,0,6,8,10,7,0,0,0,0,0,1,0,0,0,1
2.94,1291,21,1,5,1,6,9,0,2,1,1,0,0,0,0,0,0
2.5,1259,20,1,7,9,9,10,0,0,0,0,1,0,0,0,0,1
3.51,1237,18,0,5,9,10,6,1,1,1,0,0,0,0,0,1,1
3.86,1080,21,1,4,8,6,10,0,1,0,0,0,1,0,0,0,1
3.85,1346,17,0,7,5,10,3,1,0,0,0,1,0,0,0,0,1
3.13,1339,17,1,6,7,6,7,0,0,0,0,0,0,0,1,0,1
3.53,940,17,1,7,5,9,7,0,1,0,0,0,1,0,0,0,0
3.27,1510,17,0,4,7,6,7,0,0,1,0,0,0,1,0,0,1
3.37,1205,17,1,4,9,7,6,0,0,0,0,1,0,0,0,0,1
2.51,1082,18,0,4,7,4,7,0,2,0,0,0,1,0,0,0,0
2.7,1429,17,0,7,10,6,7,0,1,1,0,0,0,0,0,1,1
3.58,1319,17,1,7,9,6,7,1,0,0,0,0,0,1,0,0,1
3.42,1306,17,0,2,8,8,4,0,2,1,0,1,0,0,0,0,1
2.35,1003,18,0,7,8,7,3,0,0,0,0,0,0,0,0,1,0
3.12,984,18,0,5,3,9,8,0,2,0,0,0,0,0,0,1,0
2.84,1180,17,1,4,2,7,8,0,1,1,1,0,0,0,0,0,0
2.62,1138,18,1,7,7,7,3,0,1,0,0,0,0,0,0,1,0
3.42,1133,18,0,8,7,7,10,1,0,0,0,0,0,1,0,0,1
2.84,1310,19,1,9,6,10,7,0,2,0,0,0,0,1,0,0,1
3.42,1451,19,1,4,6,10,6,1,0,0,0,0,0,1,0,0,1
3.75,1283,17,1,5,7,10,6,0,0,0,0,0,1,0,0,0,1
3.01,1231,17,1,3,6,2,5,0,1,0,0,0,0,1,0,0,0
3.31,1343,17,1,5,4,8,6,0,0,0,0,0,1,0,0,0,1
2.58,1213,18,1,8,6,9,10,0,0,0,0,0,0,1,0,0,1
2.57,1146,18,0,5,10,9,3,1,0,0,0,0,0,0,1,0,0
4.0,1134,20,0,3,2,8,9,0,2,1,0,1,0,0,0,0,1
3.46,1547,17,0,9,3,6,6,0,1,0,1,0,0,0,0,0,1
3.41,1280,17,1,4,3,8,9,0,1,0,0,0,0,0,1,0,1
3.36,800,18,0,7,6,6,10,0,2,1,0,0,0,0,1,0,0
2.82,1182,17,0,9,8,9,7,0,0,1,1,0,0,0,0,0,1
3.94,1501,17,1,4,5,7,5,0,0,0,0,0,1,0,0,0,1
3.78,1310,20,1,10,7,4,7,0,0,0,0,0,1,0,0,0,1
2.44,1095,19,0,6,7,4,6,0,1,0,1,0,0,0,0,0,0
4.0,1223,20,0,6,5,4,7,0,0,0,1,0,0,0,0,0,1
2.0,1307,18,0,6,3,10,5,0,1,0,0,0,0,0,1,0,0
3.53,1039,21,0,7,8,5,7,0,0,0,0,0,0,0,1,0,1
3.01,1125,18,0,6,5,6,7,0,1,0,0,0,0,0,1,0,0
3.59,1600,19,1,4,7,4,6,0,1,0,0,0,0,0,0,1,1
3.4,1298,18,0,4,4,8,5,0,0,0,1,0,0,0,0,0,1
2.11,1239,18,0,7,4,6,5,1,0,0,1,0,0,0,0,0,0
2.68,1084,24,1,8,10,5,6,0,3,0,0,1,0,0,0,0,0
2.87,1250,18,0,7,8,9,6,0,0,0,0,1,0,0,0,0,1
3.66,1197,24,0,6,4,3,6,0,0,1,1,0,0,0,0,0,1
4.0,928,20,0,8,10,4,8,0,3,1,0,0,1,0,0,0,1
3.45,1121,18,0,6,5,6,10,0,1,1,0,0,1,0,0,0,1
3.73,1357,17,1,5,5,7,7,0,1,1,0,1,0,0,0,0,1
2.76,1343,18,1,7,5,5,10,0,0,1,0,0,1,0,0,0,1
3.55,1432,17,0,8,5,7,10,0,0,1,1,0,0,0,0,0,1
2.59,1098,18,1,7,10,10,7,0,1,0,1,0,0,0,0,0,0
3.58,1150,23,1,3,2,4,7,0,2,1,0,1,0,0,0,0,0
3.0,1155,17,1,6,6,6,7,0,0,0,0,0,0,0,0,1,0
3.48,1282,17,0,4,6,5,2,1,1,0,0,1,0,0,0,0,0
2.88,1330,18,1,10,5,9,5,0,2,0,0,0,0,1,0,0,1
3.04,1118,17,1,7,4,7,8,0,0,0,0,1,0,0,0,0,0
2.43,1223,17,1,5,8,3,8,0,0,1,0,0,1,0,0,0,0
