GPA,SAT,Age,Gender,EssayScore,InterviewScore,ExtracurricularScore,RecommendationScore,LegacyStatus,FinancialAid,FirstGeneration,Race_American_Indian_or_Alaska_Native,Race_Asian,Race_Black_or_African_American,Race_Native_Hawaiian_or_Other_Pacific_Islander,Race_White,Ethnicity_Hispanic_or_Latino,Admitted
2.7,1148,17,1,4,7,8,10,0,0,0,0,0,0,0,1,0,0
3.2,1374,18,1,7,6,6,8,0,0,1,0,0,0,0,1,0,1
2.5,1297,18,1,8,10,3,8,0,0,0,0,0,1,0,0,0,0
2.9,1256,18,1,6,7,10,7,0,1,0,0,0,0,0,1,0,1
3.09,1293,21,1,1,3,9,6,0,1,1,0,0,0,0,0,1,0
3.01,1113,19,1,4,1,6,4,0,1,0,1,0,0,0,0,0,0
3.23,1093,17,1,8,8,5,4,0,3,1,0,0,0,1,0,0,0
3.69,1390,20,0,5,7,6,4,0,1,1,0,1,0,0,0,0,1
3.63,1324,19,1,6,9,7,8,0,2,0,0,0,0,1,0,0,1
2.82,1088,21,0,8,5,6,6,0,0,1,0,0,1,0,0,0,0
3.18,918,18,1,6,6,6,5,0,0,0,0,1,0,0,0,0,0
3.6,1091,19,0,9,7,10,2,0,0,1,1,0,0,0,0,0,1
3.72,1281,18,1,6,6,8,5,0,1,0,0,0,0,0,0,1,1
2.87,1101,18,1,5,6,4,6,0,0,1,0,0,0,1,0,0,0
3.55,1249,25,0,9,8,7,3,0,1,1,0,0,0,0,1,0,1
3.37,1412,17,0,7,5,5,10,0,1,0,0,0,0,0,0,1,1
2.67,1186,17,0,4,8,7,4,0,0,0,0,0,0,0,0,1,0
3.6,1235,20,1,7,10,6,9,0,1,1,0,0,1,0,0,0,1
3.28,1302,17,1,6,10,10,6,1,0,1,0,0,0,0,1,0,1
2.33,1037,20,1,4,3,7,5,0,1,0,0,1,0,0,0,0,0
3.05,1084,19,0,7,6,6,6,0,2,0,0,0,0,1,0,0,0
3.22,1308,17,0,6,7,10,7,0,2,0,1,0,0,0,0,0,1
2.9,1205,18,0,3,9,7,7,0,0,1,1,0,0,0,0,0,1
3.81,1218,19,0,4,7,3,5,0,0,0,0,0,0,0,1,0,1
3.83,1204,18,0,10,9,6,8,0,1,1,0,0,1,0,0,0,1
3.01,1346,22,1,7,5,8,6,1,0,0,0,0,1,0,0,0,1
2.95,1265,20,1,9,7,7,4,0,3,0,0,0,1,0,0,0,0
3.13,1267,18,1,7,7,9,6,0,0,0,0,0,0,1,0,0,1
3.1,1383,17,0,9,9,7,9,0,3,0,0,1,0,0,0,0,1
2.9,1440,22,1,8,8,7,7,1,3,0,0,0,1,0,0,0,1
2.0,1536,18,0,5,8,4,7,0,0,0,0,0,0,0,1,0,0
4.0,1113,17,0,8,8,10,6,0,0,0,0,0,1,0,0,0,1
3.2,1570,19,1,5,4,6,6,0,2,0,0,0,1,0,0,0,1
3.11,1035,20,0,8,6,5,7,0,0,0,0,0,0,0,0,1,0
3.36,1490,18,0,7,4,10,6,0,1,0,0,0,0,0,0,1,1
3.16,1104,18,0,7,5,10,7,0,0,0,0,0,0,1,0,0,1
2.98,1189,18,0,6,6,6,7,0,0,0,0,1,0,0,0,0,1
2.7,1202,19,0,8,2,3,4,0,0,1,0,1,0,0,0,0,0
2.28,1069,20,0,6,6,5,8,1,0,0,0,0,0,0,0,1,0
2.52,1213,23,0,3,5,10,5,1,1,0,0,0,1,0,0,0,0
2.64,1077,18,1,3,4,7,5,0,3,1,0,0,1,0,0,0,0
3.53,1014,19,0,4,7,4,6,0,0,0,0,0,1,0,0,0,0
3.56,1194,23,1,8,6,8,7,0,1,1,0,0,0,1,0,0,1
2.76,1438,17,0,8,7,6,8,0,1,1,0,1,0,0,0,0,1
2.0,1161,17,1,7,5,5,2,0,0,0,0,0,1,0,0,0,0
3.2,1341,20,0,7,6,5,8,0,1,0,0,0,1,0,0,0,1
2.99,1073,17,0,9,10,9,7,0,2,0,0,1,0,0,0,0,1
2.98,1007,17,1,7,8,8,5,0,0,0,0,1,0,0,0,0,0
3.68,1268,17,0,8,5,4,6,0,2,0,0,0,0,0,1,0,1
3.27,1463,18,1,6,9,7,7,0,2,0,1,0,0,0,0,0,1
2.71,1231,17,1,6,10,7,1,0,0,0,0,0,0,0,1,0,0
2.6,1323,18,0,6,8,6,4,0,1,1,0,0,0,0,0,1,0
3.07,1424,24,0,10,5,6,9,1,0,0,1,0,0,0,0,0,1
2.75,1194,19,0,4,9,5,5,0,1,1,0,0,1,0,0,0,0
3.16,1177,19,1,7,5,5,6,0,1,0,1,0,0,0,0,0,0
3.71,1270,17,1,3,9,7,6,0,0,0,0,1,0,0,0,0,1
2.51,1297,19,0,5,6,6,8,0,2,0,0,0,1,0,0,0,0
3.24,990,19,0,8,6,8,6,0,1,0,0,0,1,0,0,0,1
3.66,1244,18,1,3,8,5,6,0,2,0,1,0,0,0,0,0,1
3.16,1199,17,1,8,9,8,7,0,0,0,0,0,0,0,1,0,1
3.56,1081,18,0,10,10,9,8,1,2,0,0,0,0,0,0,1,1
3.06,1189,19,0,7,7,6,9,1,1,0,0,0,1,0,0,0,1
3.29,1025,18,0,9,6,8,6,0,2,1,0,0,0,0,0,1,1
3.42,973,19,1,7,5,8,6,0,1,0,0,0,1,0,0,0,0
2.91,1210,18,0,8,4,5,6,0,0,0,0,0,0,1,0,0,0
4.0,1335,18,0,7,4,8,9,0,0,0,0,0,0,0,1,0,1
3.49,1147,19,1,5,7,2,8,0,2,0,1,0,0,0,0,0,0
3.85,1055,17,0,5,9,1,6,0,1,0,0,0,1,0,0,0,1
3.74,1079,18,1,9,5,6,3,0,3,1,0,0,0,0,1,0,0
3.36,1282,25,0,6,8,8,9,0,0,1,0,0,1,0,0,0,1
3.89,1450,19,0,6,5,6,9,0,1,0,0,0,1,0,0,0,1
3.29,1315,17,1,6,5,8,4,0,1,0,0,0,0,1,0,0,1
2.84,1395,17,0,7,4,4,6,0,1,0,0,0,0,0,0,1,1
3.21,1042,18,0,4,9,8,8,0,2,0,0,1,0,0,0,0,1
2.7,1188,20,0,6,10,10,7,0,0,0,0,0,1,0,0,0,1
2.15,1352,18,0,7,5,5,3,0,1,0,0,0,1,0,0,0,0
2.77,990,18,0,4,5,8,4,0,1,0,0,0,1,0,0,0,0
3.24,1101,17,1,7,8,7,8,0,0,0,0,0,0,0,1,0,1
3.73,1341,19,0,5,10,7,7,0,1,0,0,0,0,0,1,0,1
2.77,1238,19,0,7,10,10,8,0,1,0,0,0,1,0,0,0,1
3.71,1055,23,1,10,6,7,8,0,0,0,0,0,0,0,1,0,1
2.59,955,18,0,6,6,8,7,0,0,0,1,0,0,0,0,0,0
2.74,1400,19,0,4,4,4,7,0,2,0,0,0,0,1,0,0,0
3.92,891,18,1,7,6,8,5,0,0,1,0,0,1,0,0,0,0
3.22,1294,18,0,7,7,10,7,0,0,1,0,0,0,0,0,1,1
3.11,1120,19,0,5,4,5,7,0,1,0,0,0,1,0,0,0,0
3.32,1357,17,0,3,5,6,10,0,0,0,0,0,0,0,1,0,1
2.6,1043,18,0,5,7,8,5,0,1,0,0,0,0,1,0,0,0
3.03,1592,19,1,6,3,7,8,0,0,1,0,0,1,0,0,0,1
3.2,1260,18,0,6,7,4,6,1,2,1,0,0,0,0,1,0,1
3.82,1285,17,1,9,9,7,8,0,0,0,0,0,0,1,0,0,1
2.36,1084,18,1,8,8,6,6,0,0,0,0,0,0,1,0,0,0
4.0,1179,18,1,7,6,5,9,0,1,0,0,0,0,0,1,0,1
3.14,1183,21,0,3,9,9,5,0,0,1,0,1,0,0,0,0,1
2.64,1469,17,0,8,9,7,7,0,2,1,0,0,0,0,0,1,1
2.55,1260,19,1,10,7,8,7,0,1,0,0,0,0,0,0,1,0
3.34,1281,17,1,8,7,4,5,0,2,1,0,0,0,0,1,0,1
2.53,1279,17,1,5,5,8,7,1,0,0,0,0,0,0,0,1,0
2.92,1294,17,1,6,6,9,9,0,2,0,1,0,0,0,0,0,1
3.08,991,20,1,7,9,6,6,0,1,0,0,0,0,0,0,1,0
3.77,1507,17,1,9,10,6,8,0,0,0,0,0,1,0,0,0,1
3.71,1068,19,1,5,6,4,5,0,0,0,0,0,0,1,0,0,0
2.88,1194,18,0,6,6,5,4,0,2,0,0,0,0,0,0,1,0
3.09,1429,25,0,6,5,6,8,0,2,1,0,0,0,0,1,0,1
2.4,1490,19,0,6,6,5,5,0,0,1,0,0,1,0,0,0,1
2.18,1320,19,0,8,4,5,3,0,2,0,1,0,0,0,0,0,0
2.59,1124,20,0,7,7,7,5,0,2,0,0,0,0,0,0,1,0
3.76,1219,18,1,4,4,7,9,0,0,1,0,0,0,0,1,0,1
3.59,1225,19,0,5,5,9,9,0,1,0,0,0,0,0,0,1,1
3.39,1230,17,0,5,6,5,4,0,0,1,0,1,0,0,0,0,1
2.47,1015,17,1,2,4,7,4,0,2,0,0,0,0,1,0,0,0
2.84,1389,18,0,8,5,6,6,0,1,1,0,0,0,0,1,0,1
2.77,1220,18,1,7,4,6,9,0,1,0,0,1,0,0,0,0,1
3.12,1091,18,1,5,9,6,6,0,2,0,0,0,1,0,0,0,0
3.09,1125,18,0,8,9,6,6,1,0,0,1,0,0,0,0,0,1
2.7,1240,18,1,7,5,7,5,0,2,1,0,0,0,1,0,0,0
3.37,989,18,0,4,10,6,6,0,0,0,0,0,0,1,0,0,1
3.31,1331,17,0,8,5,9,8,0,2,1,1,0,0,0,0,0,1
2.84,1235,23,0,9,6,3,7,0,1,1,0,1,0,0,0,0,1
3.35,1434,21,0,6,7,9,6,0,1,0,1,0,0,0,0,0,1
3.76,1211,22,0,6,8,6,8,0,1,0,0,0,0,0,0,1,1
3.91,1037,18,1,7,6,6,7,0,2,0,0,0,0,1,0,0,1
3.45,1020,18,0,4,9,6,8,0,0,0,1,0,0,0,0,0,1
3.43,1141,23,0,7,9,8,5,0,0,0,0,1,0,0,0,0,1
3.08,1157,21,0,5,6,5,7,0,0,0,0,1,0,0,0,0,1
3.71,1114,19,1,6,6,5,8,0,2,0,1,0,0,0,0,0,1
2.66,1219,18,1,7,5,8,10,0,1,0,0,0,0,0,0,1,0
3.66,1111,18,0,8,4,3,4,0,1,0,0,0,0,0,1,0,1
3.06,1238,19,1,8,5,6,6,0,2,0,0,1,0,0,0,0,1
3.95,1121,17,1,5,8,5,4,0,2,1,0,1,0,0,0,0,1
3.49,1294,18,0,7,7,4,5,0,0,0,1,0,0,0,0,0,1
3.17,1153,19,0,8,6,3,7,0,1,1,0,0,0,0,1,0,1
3.08,1386,19,1,4,5,8,2,0,0,0,0,0,0,0,0,1,0
3.46,1297,18,0,10,5,7,7,0,2,0,0,0,0,1,0,0,1
3.44,1229,18,0,5,6,5,8,0,2,0,0,1,0,0,0,0,1
3.0,1168,24,1,10,6,6,6,0,2,1,1,0,0,0,0,0,0
3.25,972,18,0,5,6,4,5,0,2,0,0,0,0,1,0,0,0
3.65,1412,19,0,6,6,5,6,0,1,0,0,0,0,1,0,0,1
2.52,1097,19,0,6,5,6,10,0,1,1,0,0,0,0,0,1,0
3.56,1213,19,0,4,7,7,5,0,0,0,0,0,0,0,0,1,1
3.46,1251,19,0,8,8,7,5,0,0,0,0,1,0,0,0,0,1
3.79,1172,18,0,8,5,3,2,0,3,0,0,0,0,0,1,0,1
2.84,1403,18,0,8,2,7,9,0,1,0,0,0,0,0,0,1,1
3.2,1016,18,0,6,4,3,4,1,3,1,0,0,0,0,0,1,0
3.3,1460,17,0,5,9,7,7,0,2,0,0,0,1,0,0,0,1
3.57,1300,17,0,9,8,6,10,0,2,0,0,0,0,0,1,0,1
3.41,1163,17,0,7,8,9,7,0,1,1,0,1,0,0,0,0,1
2.58,1164,20,0,5,8,5,7,0,0,1,0,0,0,0,1,0,0
3.35,867,17,1,7,9,8,6,0,0,0,0,0,0,0,0,1,0
4.0,1072,17,1,3,6,4,7,0,1,1,0,0,1,0,0,0,0
3.51,1146,17,0,7,7,7,7,0,0,0,0,1,0,0,0,0,1
4.0,1226,18,0,8,5,2,8,0,0,1,0,1,0,0,0,0,1
3.72,1388,17,0,6,6,8,2,1,1,0,0,1,0,0,0,0,1
3.88,1505,18,1,8,10,10,7,0,2,0,0,0,0,1,0,0,1
3.35,1240,17,1,8,5,5,7,0,2,0,0,0,0,1,0,0,1
3.46,1230,19,1,7,4,7,10,0,0,1,0,0,0,0,0,1,1
3.33,1126,23,0,10,6,7,6,0,3,0,0,0,0,0,1,0,1
3.2,942,23,0,9,6,3,7,0,1,0,0,1,0,0,0,0,1
3.57,1109,18,0,8,7,5,7,0,2,0,0,1,0,0,0,0,1
2.94,1169,18,0,7,8,5,7,0,0,0,0,0,0,1,0,0,1
4.0,1346,18,1,6,6,10,4,0,2,1,0,0,0,0,1,0,1
2.74,1277,18,1,5,10,9,8,0,2,1,0,1,0,0,0,0,1
3.61,1233,18,1,8,9,6,5,0,1,1,0,0,0,0,0,1,1
3.89,1112,17,1,6,5,8,7,0,0,0,0,0,0,0,1,0,1
3.11,902,19,0,4,6,7,5,0,2,0,1,0,0,0,0,0,0
2.64,911,17,0,5,8,8,6,0,3,0,1,0,0,0,0,0,0
3.78,950,18,1,5,5,4,6,0,2,1,1,0,0,0,0,0,0
3.3,1156,18,1,10,2,9,6,0,0,0,1,0,0,0,0,0,0
3.61,1349,18,1,8,10,5,6,0,1,0,1,0,0,0,0,0,1
3.15,1345,19,1,7,4,5,7,0,0,0,0,0,0,0,0,1,1
4.0,1319,18,1,7,8,8,6,0,2,0,0,0,0,0,1,0,1
2.14,1122,18,0,8,8,7,8,0,2,0,0,0,0,0,1,0,0
3.39,1371,18,1,5,5,7,5,0,0,1,0,0,0,0,1,0,1
3.87,1060,17,0,4,10,8,7,0,3,0,0,0,1,0,0,0,1
3.25,1328,18,1,9,7,4,5,0,1,0,0,0,1,0,0,0,1
3.35,948,23,0,4,7,10,10,0,0,0,1,0,0,0,0,0,1
2.98,1023,25,0,6,3,5,7,0,0,0,0,0,0,1,0,0,0
3.21,1447,19,0,5,2,6,5,0,0,1,0,0,1,0,0,0,1
2.36,1169,17,1,7,6,10,10,0,1,0,0,0,0,1,0,0,0
2.84,1097,17,0,6,9,5,8,0,0,0,0,0,0,0,0,1,0
2.81,1365,18,1,8,3,9,5,0,1,1,0,0,0,1,0,0,0
3.53,1382,20,1,2,7,6,6,0,2,0,0,0,0,0,0,1,1
2.91,1135,19,0,9,7,5,4,0,1,0,0,1,0,0,0,0,1
2.93,1241,20,1,8,9,6,4,0,0,0,0,0,0,1,0,0,0
3.01,1220,18,0,9,9,8,9,1,1,0,0,1,0,0,0,0,1
2.83,800,17,0,8,7,9,5,0,0,0,0,0,0,1,0,0,0
3.33,990,17,0,7,6,7,4,0,3,0,0,0,0,1,0,0,0
3.39,1341,17,0,5,5,3,8,0,1,0,1,0,0,0,0,0,1
3.61,1075,18,1,7,4,8,10,0,0,0,0,1,0,0,0,0,1
3.53,1279,17,1,7,5,6,9,0,1,0,0,0,0,0,1,0,1
3.48,1239,19,0,8,4,4,10,0,2,0,1,0,0,0,0,0,1
3.04,1382,18,1,8,6,7,10,0,0,0,0,0,0,0,1,0,1
3.0,995,18,0,7,6,9,5,0,1,0,1,0,0,0,0,0,0
2.76,1259,17,1,7,6,7,6,0,2,1,1,0,0,0,0,0,0
2.76,1190,17,0,8,7,8,3,0,0,0,0,0,0,0,1,0,0
3.3,1081,19,0,9,6,7,4,1,0,0,0,1,0,0,0,0,1
2.84,1080,18,1,10,8,7,9,0,1,0,0,0,0,0,0,1,0
3.93,1234,18,0,8,7,6,7,0,2,1,1,0,0,0,0,0,1
3.18,1294,20,1,8,6,8,9,1,2,1,0,0,1,0,0,0,1
3.95,1209,18,0,6,4,8,5,1,0,1,0,0,1,0,0,0,1
3.49,1214,18,1,6,6,8,5,0,0,0,0,0,0,0,0,1,1
2.81,1125,19,1,5,9,6,8,0,1,0,0,0,0,0,0,1,0
3.17,1135,19,1,1,8,8,9,0,2,0,0,0,0,1,0,0,0
2.36,1081,18,0,5,8,7,3,0,1,0,0,0,1,0,0,0,0
3.3,1122,18,1,6,8,5,6,0,0,1,1,0,0,0,0,0,0
2.86,1289,18,0,6,9,6,7,0,0,0,0,0,0,0,0,1,1
2.64,1305,19,1,7,8,5,8,0,2,0,0,1,0,0,0,0,1
3.96,1008,18,1,5,7,3,8,0,1,1,0,1,0,0,0,0,1
3.72,1065,19,1,5,6,9,6,0,0,0,0,1,0,0,0,0,1
3.7,1093,20,1,2,8,10,4,0,0,0,0,1,0,0,0,0,1
3.59,1190,21,1,7,2,9,3,0,2,0,0,0,0,0,0,1,0
2.58,947,17,0,5,9,7,6,0,3,0,0,0,0,0,0,1,0
3.0,1068,17,1,5,8,5,6,0,0,0,0,0,1,0,0,0,0
3.03,992,17,1,8,10,5,5,0,0,0,0,0,0,0,0,1,0
2.35,1260,19,0,5,4,7,8,1,0,0,0,1,0,0,0,0,1
2.92,1195,18,1,7,9,8,4,0,0,0,0,0,0,0,0,1,0
2.93,1130,17,0,4,8,5,5,1,1,1,0,1,0,0,0,0,1
3.26,1040,17,1,6,5,10,9,0,0,0,1,0,0,0,0,0,0
4.0,1132,18,1,5,6,4,5,1,2,1,1,0,0,0,0,0,1
3.19,1115,17,0,6,6,7,7,0,1,1,0,0,0,0,0,1,1
3.26,1445,17,1,10,6,7,6,0,2,1,1,0,0,0,0,0,1
3.07,1349,18,0,3,4,7,7,0,2,0,0,0,0,0,0,1,1
3.57,1096,17,1,9,9,5,8,0,0,0,0,0,0,0,1,0,1
2.66,1224,17,1,5,5,7,7,0,0,1,0,0,0,1,0,0,0
4.0,1341,19,0,8,4,6,4,0,2,1,0,0,0,0,1,0,1
3.14,1096,19,0,9,9,9,4,0,2,0,0,1,0,0,0,0,1
3.0,987,18,0,7,4,10,7,1,1,1,0,1,0,0,0,0,1
3.69,930,17,1,4,6,6,5,0,0,0,0,1,0,0,0,0,0
2.75,1390,19,1,7,5,3,8,0,2,1,0,0,0,1,0,0,0
3.56,1171,18,0,10,10,7,7,0,0,0,0,1,0,0,0,0,1
3.9,1243,17,0,7,9,7,3,0,0,0,0,0,0,0,1,0,1
3.08,1113,17,0,6,5,7,10,0,3,0,0,1,0,0,0,0,1
4.0,1009,17,0,6,5,8,6,0,2,0,1,0,0,0,0,0,1
3.52,1037,18,0,8,8,9,6,0,1,0,0,0,0,0,1,0,1
3.53,998,20,1,6,7,8,7,0,0,1,0,0,0,0,0,1,0
3.88,1327,19,0,7,6,8,6,0,1,0,0,0,0,0,1,0,1
4.0,1423,18,1,6,6,8,8,0,1,0,0,1,0,0,0,0,1
3.33,1205,18,0,4,6,7,4,0,2,0,0,1,0,0,0,0,1
3.6,972,18,0,10,8,5,9,0,1,1,0,1,0,0,0,0,1
3.9,1274,18,0,6,10,9,8,0,3,0,0,1,0,0,0,0,1
2.62,1389,17,1,10,10,7,5,1,0,1,1,0,0,0,0,0,1
2.34,1345,18,0,7,5,5,7,0,0,0,0,1,0,0,0,0,1
3.17,1195,20,0,8,7,4,9,0,0,0,1,0,0,0,0,0,1
2.32,1164,18,0,6,9,5,8,0,1,0,0,0,0,0,0,1,0
3.04,1194,19,1,5,5,4,7,0,2,1,1,0,0,0,0,0,0
3.36,1383,18,1,6,5,8,8,0,2,0,0,0,0,0,0,1,1
3.06,1314,18,0,5,8,6,8,0,0,0,0,0,0,0,0,1,1
3.13,1142,17,1,5,6,8,5,0,2,0,0,0,0,0,0,1,0
2.7,1138,18,0,10,4,9,7,0,0,0,0,0,1,0,0,0,1
3.59,1127,19,1,8,5,8,8,1,0,1,0,0,0,1,0,0,1
2.67,1040,18,1,9,8,8,7,0,1,0,0,0,0,0,1,0,0
2.15,1402,17,1,9,7,7,5,0,0,1,0,1,0,0,0,0,1
3.1,1081,17,0,5,3,6,7,0,1,0,0,0,0,0,0,1,0
3.66,1273,18,1,3,5,6,6,0,1,0,0,0,0,0,0,1,1
3.24,1100,18,1,6,10,8,8,0,0,0,1,0,0,0,0,0,1
2.62,1128,18,1,7,6,5,9,0,0,0,0,0,0,1,0,0,0
3.25,1182,23,0,9,6,6,8,0,1,1,0,1,0,0,0,0,1
3.42,1281,19,1,6,7,5,5,0,0,0,0,0,0,0,0,1,1
3.25,1161,18,0,10,7,9,7,0,0,0,0,0,0,0,1,0,1
3.07,1029,17,0,6,6,8,1,0,2,1,0,0,0,1,0,0,0
3.44,1202,17,1,8,9,10,6,0,0,1,0,0,0,0,0,1,1
2.33,1084,18,0,5,6,5,8,0,1,0,0,0,0,0,0,1,0
2.75,1431,19,1,7,8,5,7,0,1,1,0,0,0,0,0,1,1
2.55,1161,19,0,6,10,7,7,0,2,0,0,1,0,0,0,0,1
3.87,1099,18,0,6,7,5,10,1,2,0,0,0,0,1,0,0,1
3.56,1496,17,1,5,4,8,3,0,0,0,0,0,0,1,0,0,1
3.29,1310,23,0,7,7,6,4,0,0,0,0,1,0,0,0,0,1
2.47,1065,24,1,8,5,6,7,0,1,1,1,0,0,0,0,0,0
3.57,1081,18,0,5,8,9,8,0,2,0,0,1,0,0,0,0,1
3.89,1271,17,0,6,7,3,8,0,0,0,0,0,0,0,0,1,1
3.49,1206,18,1,7,6,8,5,0,1,0,0,0,1,0,0,0,1
3.18,1333,20,1,8,4,5,5,0,2,0,0,0,0,1,0,0,0
3.52,1100,18,0,10,3,8,5,0,2,1,0,0,0,1,0,0,1
3.34,1305,19,1,8,5,9,7,0,1,0,0,0,0,0,0,1,1
